City,Product ID,Order ID,First Name,Last Name,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Latitude,Longitude
Lake Zurich,Product1,561307656,Roslyn,Leahy,2264,109.28,35.84,247409.92,81141.76,166268.16,42.17606,-88.07498
Homer Glen,Product1,930730235,Melita,Huntley,2614,437.2,263.33,1142840.8,688344.62,454496.18,41.63044,-87.93117
Lake Forest,Product1,861097943,Isobel,Bruner,6872,109.28,35.84,750972.16,246292.48,504679.68,42.25011,-87.83933
Arlington Heights,Product2,264959609,Verena,Jung,6291,152.58,97.44,959880.78,612995.04,346885.74,42.05782,-87.98835
Chicago,Product1,475176560,Tommy,Falls,4159,9.33,6.92,38803.47,28780.28,10023.19,41.86601,-87.63928
Bensenville,Product1,194922626,Renetta,Warner,791,255.28,159.42,201926.48,126101.22,75825.26,41.93161,-87.93619
Bensenville,Product1,447684133,Alvaro,Butterfield,8538,152.58,97.44,1302728.04,831942.72,470785.32,41.95731,-87.94192
Libertyville,Product1,527259910,Evonne,Paredes,6779,81.73,56.67,554047.67,384165.93,169881.74,42.26315,-87.94915
Libertyville,Product2,247761285,Corrine,Westbrook,6925,47.45,31.79,328591.25,220145.75,108445.5,42.28775,-87.95598
Melrose Park,Product1,393612086,Xiomara,Belt,7418,421.89,364.69,3129580.02,2705270.42,424309.6,41.90302,-87.86312
Elk Grove Village,Product1,469548642,Cordell,Meeks,8732,109.28,35.84,954232.96,312954.88,641278.08,42.00174,-88.00581
Naperville,Product1,950619781,Deirdre,Partin,8373,9.33,6.92,78120.09,57941.16,20178.93,0,0
Bartlett,Product2,132186830,Gonzalo,Hodgson,5875,437.2,263.33,2568550,1547063.75,1021486.25,0,0
Evanston,Product1,879923617,Glinda,Guest,7807,255.28,159.42,1992970.96,1244591.94,748379.02,42.04551,-87.684
Evanston,Product1,279816472,Guadalupe,Shepard,2767,152.58,97.44,422188.86,269616.48,152572.38,42.06427,-87.69883
Elgin,Product1,888164222,Joe,Winn,6385,47.45,31.79,302968.25,202979.15,99989.1,42.0594,-88.31545
LA Grange,Product3,381578195,Ilda,Gagne,6322,437.2,263.33,2763978.4,1664772.26,1099206.14,41.81551,-87.86973
LA Grange,Product3,106982219,Marcos,Haugen,7271,668.27,502.54,4858991.17,3653968.34,1205022.83,41.81504,-87.87352
Willowbrook,Product1,131612622,Winnifred,Crook,5954,9.33,6.92,55550.82,41201.68,14349.14,41.76227,-87.94115
Wilmette,Product1,593018233,Raymond,Pridgen,6128,152.58,97.44,935010.24,597112.32,337897.92,42.07675,-87.70769
Chicago,Product1,349060380,Latrice,Wetzel,3578,255.28,159.42,913391.84,570404.76,342987.08,41.72248,-87.57763
Glenview,Product1,127912890,Walton,Settles,1122,668.27,502.54,749798.94,563849.88,185949.06,42.07979,-87.81818
Baton Rouge,Product1,278062093,Chauncey,Sparks,3607,437.2,263.33,1576980.4,949831.31,627149.09,30.44935,-91.18648
Monroe,Product2,318306815,Gavin,Oneal,2915,9.33,6.92,27196.95,20171.8,7025.15,32.50868,-92.11893
Monroe,Product1,287758386,Ira,Tomlin,2956,205.7,117.11,608049.2,346177.16,261872.04,32.52672,-92.11554
Monroe,Product1,295840632,Tyree,Delgadillo,4672,9.33,6.92,43589.76,32330.24,11259.52,32.498,-92.11383
Monroe,Product1,972289884,Leopoldo,Darden,1038,47.45,31.79,49253.1,32998.02,16255.08,32.5333,-92.07936
West Monroe,Product1,317154967,Abraham,Dunaway,2058,154.06,90.93,317055.48,187133.94,129921.54,32.51608,-92.15735
Monroe,Product1,450797212,September,Jordan,9767,421.89,364.69,4120599.63,3561927.23,558672.4,32.52993,-92.03305
Shreveport,Product1,863890445,Tobias,Booth,3235,668.27,502.54,2161853.45,1625716.9,536136.55,32.49553,-93.7461
Shreveport,Product2,667420995,Sherilyn,Aleman,3559,81.73,56.67,290877.07,201688.53,89188.54,32.47334,-93.80017
Shreveport,Product2,842687690,Francis,Luckett,8869,154.06,90.93,1366358.14,806458.17,559899.97,32.48007,-93.72211
Shreveport,Product1,191301858,Glynis,Paul,9326,81.73,56.67,762213.98,528504.42,233709.56,32.44206,-93.75187
Shreveport,Product2,285187327,Lashandra,Callaway,2123,205.7,117.11,436701.1,248624.53,188076.57,32.53568,-93.76682
Shreveport,Product1,516580426,Johnie,Marks,6483,421.89,364.69,2735112.87,2364285.27,370827.6,32.40701,-93.79974
Shreveport,Product2,348029983,Jon,Wilson,8661,421.89,364.69,3653989.29,3158580.09,495409.2,32.4465,-93.72014
Shreveport,Product1,662397325,Herlinda,Worden,6943,651.21,524.96,4521351.03,3644797.28,876553.75,32.44209,-93.85708
Haughton,Product1,612856280,Cliff,Omalley,6647,152.58,97.44,1014199.26,647683.68,366515.58,32.55628,-93.5677
Bossier City,Product1,772893178,Chris,Farrow,5122,47.45,31.79,243038.9,162828.38,80210.52,32.52816,-93.70179
Shreveport,Product1,886306846,Jed,Ligon,6746,255.28,159.42,1722118.88,1075447.32,646671.56,32.51358,-93.74879
Baker,Product1,317208611,Bennett,Nixon,7932,154.06,90.93,1222003.92,721256.76,500747.16,30.59236,-91.16726
Baton Rouge,Product1,300022304,Korey,Painter,2122,255.28,159.42,541704.16,338289.24,203414.92,30.3784,-91.13896
Baton Rouge,Product2,789484250,Paulita,Sweeney,4789,152.58,97.44,730705.62,466640.16,264065.46,30.45916,-91.05749
Baton Rouge,Product1,910643279,Lucio,Barber,8438,205.7,117.11,1735696.6,988174.18,747522.42,30.50215,-91.13115
Baton Rouge,Product2,308860719,Jeremy,Vernon,7605,421.89,364.69,3208473.45,2773467.45,435006,30.41993,-91.15039
Zachary,Product1,499810397,Luz,Sams,3858,152.58,97.44,588653.64,375923.52,212730.12,30.64713,-91.15063
Baton Rouge,Product2,819478642,Dallas,Copley,796,109.28,35.84,86986.88,28528.64,58458.24,30.52066,-91.14575
Baton Rouge,Product3,674164283,Sung,Muncy,9048,255.28,159.42,2309773.44,1442432.16,867341.28,30.41924,-91.08881
Baton Rouge,Product2,890478646,Launa,Mayer,1275,205.7,117.11,262267.5,149315.25,112952.25,30.44265,-91.0951
Baton Rouge,Product1,565345561,Virgilio,Hatch,7170,421.89,364.69,3024951.3,2614827.3,410124,30.42063,-91.05165
Baton Rouge,Product1,216001355,Ryan,Cleary,8456,668.27,502.54,5650891.12,4249478.24,1401412.88,30.39665,-91.0177
Baton Rouge,Product1,429994857,Elvia,Albrecht,3888,47.45,31.79,184485.6,123599.52,60886.08,30.36987,-91.07348
Greenwell Springs,Product2,515187394,Reed,Duncan,4253,651.21,524.96,2769596.13,2232654.88,536941.25,30.51314,-91.03006
Baton Rouge,Product1,749752795,Nigel,Usher,7368,651.21,524.96,4798115.28,3867905.28,930210,30.45079,-91.00799
Houma,Product1,132177388,Quyen,Lau,3081,47.45,31.79,146193.45,97944.99,48248.46,29.5984,-90.7179
Larose,Product1,431260001,Gerardo,Upton,8273,255.28,159.42,2111931.44,1318881.66,793049.78,29.5722,-90.3816
Lockport,Product1,336111962,Arlette,Broyles,1854,81.73,56.67,151527.42,105066.18,46461.24,29.63952,-90.53854
Houma,Product1,406157100,Andrew,Stahl,9766,81.73,56.67,798175.18,553439.22,244735.96,29.6474,-90.68992
Galliano,Product1,821131742,Deon,Brackett,9985,668.27,502.54,6672675.95,5017861.9,1654814.05,29.44104,-90.30058
Des Allemands,Product1,931084716,Wilton,Alicea,7513,81.73,56.67,614037.49,425761.71,188275.78,29.82333,-90.47825
Raceland,Product1,606377351,Grayce,Grayson,9388,255.28,159.42,2396568.64,1496634.96,899933.68,29.72893,-90.59765
Chauvin,Product1,687683475,Kirby,Christian,9677,154.06,90.93,1490838.62,879929.61,610909.01,29.44466,-90.5941
Houma,Product1,735989415,Rosalyn,Marks,4478,437.2,263.33,1957781.6,1179191.74,778589.86,29.58838,-90.70307
Houma,Product1,382594001,Freddy,Matos,6922,152.58,97.44,1056158.76,674479.68,381679.08,29.6329,-90.75747
Houma,Product1,679108560,Breann,Smart,2169,668.27,502.54,1449477.63,1090009.26,359468.37,29.58109,-90.7478
Houma,Product1,947456920,Eli,Jackson,2412,47.45,31.79,114449.4,76677.48,37771.92,29.58259,-90.65954
Thibodaux,Product1,129875409,Almeta,Damron,1875,81.73,56.67,153243.75,106256.25,46987.5,29.77427,-90.81663
Houma,Product1,838912856,Dane,Meeks,1811,255.28,159.42,462312.08,288709.62,173602.46,29.59781,-90.71758
Lake Charles,Product1,807430589,Katelyn,Matthews,5509,47.45,31.79,261402.05,175131.11,86270.94,30.22743,-93.19986
Westlake,Product1,538602435,Fairy,Boyce,3284,651.21,524.96,2138573.64,1723968.64,414605,30.24768,-93.25616
Lake Charles,Product1,155914723,Latoya,Dunning,7486,9.33,6.92,69844.38,51803.12,18041.26,30.19831,-93.20417
Lake Charles,Product2,753166282,Tomas,Weston,7495,9.33,6.92,69928.35,51865.4,18062.95,30.18344,-93.24942
Moss Bluff,Product2,344468438,Bridget,Vo,4721,255.28,159.42,1205176.88,752621.82,452555.06,30.30066,-93.20494
Carencro,Product1,614245021,Jonathon,Seitz,7606,437.2,263.33,3325343.2,2002887.98,1322455.22,30.30589,-92.0494
Lafayette,Product1,167232358,Corazon,Helms,6626,9.33,6.92,61820.58,45851.92,15968.66,30.23061,-92.03141
Lafayette,Product1,378479278,Daren,Labonte,9284,152.58,97.44,1416552.72,904632.96,511919.76,30.20639,-92.01227
Scott,Product2,443347108,Willia,Vidal,5116,205.7,117.11,1052361.2,599134.76,453226.44,30.23366,-92.09144
Lafayette,Product1,527509677,Kiana,Wyatt,691,651.21,524.96,449986.11,362747.36,87238.75,30.25449,-92.00522
Lafayette,Product2,416953313,Dwight,Gist,4606,47.45,31.79,218554.7,146424.74,72129.96,30.18844,-92.01393
Lafayette,Product3,867976844,Lesa,Lea,2491,47.45,31.79,118197.95,79188.89,39009.06,30.18217,-92.07036
Lafayette,Product1,457191598,Franklin,Rutter,2008,154.06,90.93,309352.48,182587.44,126765.04,30.19874,-92.06935
Lafayette,Product1,531521403,Hilario,Mattos,7850,9.33,6.92,73240.5,54322,18918.5,30.16512,-91.98704
Lafayette,Product1,258202588,Lyndon,Cummins,6738,651.21,524.96,4387852.98,3537180.48,850672.5,30.17378,-92.02887
New Iberia,Product1,674783980,Kristal,Rousseau,2430,152.58,97.44,370769.4,236779.2,133990.2,29.98726,-91.83803
New Iberia,Product1,639126908,Merri,Foy,710,205.7,117.11,146047,83148.1,62898.9,,
New Orleans,Product1,879405200,Sean,Dumont,4396,47.45,31.79,208590.2,139748.84,68841.36,29.95222,-90.06985
New Orleans,Product2,844105184,Darren,Doolittle,8337,47.45,31.79,395590.65,265033.23,130557.42,29.97679,-90.07778
Ruston,Product1,952025687,Hugh,Sheldon,4412,668.27,502.54,2948407.24,2217206.48,731200.76,32.53246,-92.63897
Ruston,Product1,342278039,Gearldine,Hooper,6533,651.21,524.96,4254354.93,3429563.68,824791.25,32.49773,-92.64439
Shreveport,Product1,924286067,Emily,Stiltner,5642,109.28,35.84,616557.76,202209.28,414348.48,32.45659,-93.70951
Bossier City,Product1,627786099,Alesha,Storey,4712,109.28,35.84,514927.36,168878.08,346049.28,32.52251,-93.69724
Bossier City,Product1,152826964,Magan,Baez,3750,668.27,502.54,2506012.5,1884525,621487.5,32.47068,-93.6704
Metairie,Product1,719769990,Ara,Sargent,4790,668.27,502.54,3201013.3,2407166.6,793846.7,30.00165,-90.13825
Lake Charles,Product1,919289004,Marvel,Bunn,6900,152.58,97.44,1052802,672336,380466,30.19049,-93.21848
Hammond,Product1,762370336,Leopoldo,Lorenzo,1179,255.28,159.42,300975.12,187956.18,113018.94,30.50302,-90.49259
Baton Rouge,Product1,330312812,Kacey,Ojeda,5756,437.2,263.33,2516523.2,1515727.48,1000795.72,30.38477,-91.04244
New Orleans,Product1,224727761,Janell,Mcalister,793,205.7,117.11,163120.1,92868.23,70251.87,29.91933,-90.01129
New Orleans,Product1,217539012,Julianne,Stratton,3483,421.89,364.69,1469442.87,1270215.27,199227.6,29.95438,-90.06792
New Orleans,Product1,600982892,Refugia,Greathouse,3048,255.28,159.42,778093.44,485912.16,292181.28,29.9552,-90.121
New Orleans,Product1,837608230,Ming,Steffen,5744,154.06,90.93,884920.64,522301.92,362618.72,29.93397,-90.08057
New Orleans,Product2,910276353,Quintin,Gerard,9856,109.28,35.84,1077063.68,353239.04,723824.64,30.00516,-90.03719
New Orleans,Product1,872161090,Marquis,Yoon,703,152.58,97.44,107263.74,68500.32,38763.42,30.00483,-90.1072
New Orleans,Product1,396748769,Dominick,Isaacson,5632,47.45,31.79,267238.4,179041.28,88197.12,29.92637,-90.09248
New Orleans,Product1,127838218,Kendra,Hamlin,9024,9.33,6.92,84193.92,62446.08,21747.84,29.92452,-90.10791
Mandeville,Product1,329540765,Thaddeus,Addison,7290,47.45,31.79,345910.5,231749.1,114161.4,30.37721,-90.09203
Slidell,Product1,436280238,Robbie,Petrie,3872,9.33,6.92,36125.76,26794.24,9331.52,30.28493,-89.77629
Harahan,Product1,402792966,Mitchel,Mcfarland,4244,255.28,159.42,1083408.32,676578.48,406829.84,29.95769,-90.18303
Destrehan,Product1,254127776,Lashell,Kersey,911,154.06,90.93,140348.66,82837.23,57511.43,29.9842,-90.35102
Covington,Product1,535645997,Asha,Looney,8409,47.45,31.79,399007.05,267322.11,131684.94,30.46597,-90.08428
Harvey,Product1,963021457,Chester,Calkins,8304,109.28,35.84,907461.12,297615.36,609845.76,29.87948,-90.05105
Metairie,Product1,872240483,Pasty,Mansfield,4197,651.21,524.96,2733128.37,2203257.12,529871.25,30.00434,-90.16791
Laplace,Product1,569601905,Marlyn,Nunley,6716,668.27,502.54,4488101.32,3375058.64,1113042.68,30.06691,-90.48082
Slidell,Product1,881717050,Lewis,Haines,8524,152.58,97.44,1300591.92,830578.56,470013.36,30.28523,-89.74155
Kenner,Product1,905509746,Lang,Christmas,9311,668.27,502.54,6222261.97,4679149.94,1543112.03,30.02061,-90.23913
Gretna,Product1,258216321,Refugio,Grissom,802,651.21,524.96,522270.42,421017.92,101252.5,29.90248,-90.04978
Metairie,Product1,427385604,Ryan,Finch,1752,421.89,364.69,739151.28,638936.88,100214.4,30.00594,-90.22787
Metairie,Product1,720878922,Leota,Richards,2948,255.28,159.42,752565.44,469970.16,282595.28,30.0121,-90.15921
Metairie,Product1,516870105,Saran,Osteen,2205,9.33,6.92,20572.65,15258.6,5314.05,29.98732,-90.13916
Harahan,Product2,613845479,Bebe,Archibald,9373,9.33,6.92,87450.09,64861.16,22588.93,29.93584,-90.20066
New Orleans,Product1,980603873,Alfonso,Barba,1332,205.7,117.11,273992.4,155990.52,118001.88,29.92465,-90.1089
Slidell,Product1,306256616,Noble,Salcedo,6993,81.73,56.67,571537.89,396293.31,175244.58,30.25659,-89.78852
Mandeville,Product2,950227534,Jonah,Broussard,2298,668.27,502.54,1535684.46,1154836.92,380847.54,30.38788,-90.08035
Slidell,Product2,392252957,Mohammad,Reardon,5222,205.7,117.11,1074165.4,611548.42,462616.98,30.2846,-89.76069
Covington,Product1,682381713,Palmer,Nobles,768,81.73,56.67,62768.64,43522.56,19246.08,30.47526,-90.09678
Chalmette,Product1,790975129,Kraig,Lindley,5973,109.28,35.84,652729.44,214072.32,438657.12,29.95141,-89.97354
Lafayette,Product2,658707034,Cathryn,Durham,4904,437.2,263.33,2144028.8,1291370.32,852658.48,30.22414,-92.01885
Lafayette,Product1,746563756,Marvin,Comer,3661,437.2,263.33,1600589.2,964051.13,636538.07,30.15849,-92.05091
Lafayette,Product2,685844123,Joel,Mckenzie,5372,9.33,6.92,50120.76,37174.24,12946.52,30.20762,-92.03799
Opelousas,Product1,628159463,Rosalinda,Buffington,5199,109.28,35.84,568146.72,186332.16,381814.56,30.53556,-92.08252
Port Barre,Product1,795433604,Daryl,Stoll,5335,152.58,97.44,814014.3,519842.4,294171.9,30.54742,-91.9111
Sunset,Product1,129902875,Mitsue,Cornelius,2,668.27,502.54,1336.54,1005.08,331.46,30.41036,-92.0609
Opelousas,Product1,344116103,Susan,Couch,457,651.21,524.96,297602.97,239906.72,57696.25,30.51634,-92.08293
Abbeville,Product1,970934617,Milton,Seale,9984,152.58,97.44,1523358.72,972840.96,550517.76,29.97327,-92.13124
New Iberia,Product1,713532245,Jana,Sizemore,8902,205.7,117.11,1831141.4,1042513.22,788628.18,29.99853,-91.82265
Lafayette,Product1,595395314,Harry,Hong,9559,47.45,31.79,453574.55,303880.61,149693.94,30.2057,-92.04123
Lake Charles,Product1,810322654,Elisha,Guzman,1335,205.7,117.11,274609.5,156341.85,118267.65,30.23624,-93.2209
Lake Charles,Product1,272425591,Keith,Boynton,5641,9.33,6.92,52630.53,39035.72,13594.81,30.25043,-93.18062
Dequincy,Product1,666127955,Lakeshia,Singletary,920,205.7,117.11,189244,107741.2,81502.8,30.45089,-93.43538
Deridder,Product1,596166074,Charlette,Osgood,7644,255.28,159.42,1951360.32,1218606.48,732753.84,30.8456,-93.28646
Sulphur,Product1,537588775,Everette,Gaddy,3320,81.73,56.67,271343.6,188144.4,83199.2,30.23115,-93.35946
Lake Charles,Product1,585757386,Jefferson,Epstein,7482,205.7,117.11,1539047.4,876217.02,662830.38,30.15822,-93.15504
Monroe,Product2,906345736,Tod,Binkley,6699,47.45,31.79,317867.55,212961.21,104906.34,32.5198,-92.1091
West Monroe,Product1,385340154,Page,Blaylock,9569,437.2,263.33,4183566.8,2519804.77,1663762.03,32.51857,-92.14658
Monroe,Product1,679039466,Randy,Orth,1723,437.2,263.33,753295.6,453717.59,299578.01,32.48681,-92.08355
Monroe,Product1,364055001,Andre,Redd,820,668.27,502.54,547981.4,412082.8,135898.6,32.53516,-92.1076
Alexandria,Product1,787310588,Al,Mears,1554,255.28,159.42,396705.12,247738.68,148966.44,31.31084,-92.44543
Alexandria,Product2,216042554,Gil,Rayford,647,109.28,35.84,70704.16,23188.48,47515.68,31.27934,-92.45738
Pineville,Product1,587799727,Javier,Whitt,1856,255.28,159.42,473799.68,295883.52,177916.16,31.38309,-92.43412
Pineville,Product1,760443437,Laquanda,Call,966,9.33,6.92,9012.78,6684.72,2328.06,31.33299,-92.39913
Ball,Product1,562147510,Dexter,Banda,795,651.21,524.96,517711.95,417343.2,100368.75,31.40708,-92.41158
Alexandria,Product1,341398274,Theresa,Folk,6191,152.58,97.44,944622.78,603251.04,341371.74,31.28377,-92.4769
Baton Rouge,Product1,516994559,Tiffiny,Navarro,9034,9.33,6.92,84287.22,62515.28,21771.94,30.44409,-91.15786
Baton Rouge,Product1,228047692,Katerine,Martell,3235,47.45,31.79,153500.75,102840.65,50660.1,30.41825,-91.17833
Baton Rouge,Product1,483981502,Lashanda,Muller,9736,651.21,524.96,6340180.56,5111010.56,1229170,30.45161,-91.11329
Baton Rouge,Product1,114532315,Ocie,Briscoe,1512,109.28,35.84,165231.36,54190.08,111041.28,30.43562,-91.0575
Baton Rouge,Product1,719748961,Emory,Pulido,8567,9.33,6.92,79930.11,59283.64,20646.47,30.47436,-91.08367
Baton Rouge,Product1,819992768,Emmanuel,Poulin,2937,205.7,117.11,604140.9,343952.07,260188.83,30.38722,-91.0936
Baton Rouge,Product1,805937564,Karla,Bottoms,3690,437.2,263.33,1613268,971687.7,641580.3,30.39562,-91.11067
Baton Rouge,Product1,688569676,Jesica,Colburn,1924,81.73,56.67,157248.52,109033.08,48215.44,30.4207,-91.14066
Baton Rouge,Product1,549187934,Lorretta,Wilkes,5769,437.2,263.33,2522206.8,1519150.77,1003056.03,30.40207,-91.10628
Baton Rouge,Product1,989403665,Dirk,Cruse,5386,109.28,35.84,588582.08,193034.24,395547.84,30.40833,-91.0157
Irving,Product1,881140697,Eddy,Flanders,7968,255.28,159.42,2034071.04,1270258.56,763812.48,32.88596,-96.96399
Dallas,Product1,516635358,Shonda,Kohl,2738,668.27,502.54,1829723.26,1375954.52,453768.74,32.79464,-96.82324
Dallas,Product1,258436477,Randall,Kenney,5951,9.33,6.92,55522.83,41180.92,14341.91,32.92545,-96.81606
Dallas,Product1,989405381,Adelaide,Quarles,5894,9.33,6.92,54991.02,40786.48,14204.54,32.86141,-96.8042
Dallas,Product1,962715899,Jack,Cardona,7883,437.2,263.33,3446447.6,2075830.39,1370617.21,32.86009,-96.80853
Irving,Product2,751854360,Randy,Puente,9268,437.2,263.33,4051969.6,2440542.44,1611427.16,32.84508,-96.99221
Irving,Product2,100619590,Roger,Whitson,4427,668.27,502.54,2958431.29,2224744.58,733686.71,32.84514,-96.99228
Garland,Product1,173122918,Arturo,Wolff,9773,109.28,35.84,1067993.44,350264.32,717729.12,32.85858,-96.64552
Garland,Product1,403788173,Phillip,Loveless,8748,668.27,502.54,5846025.96,4396219.92,1449806.04,32.91194,-96.64815
Garland,Product1,747351682,Muoi,Hoffmann,6825,9.33,6.92,63677.25,47229,16448.25,32.96323,-96.64519
Abilene,Product1,328862273,Raleigh,Creel,6510,668.27,502.54,4350437.7,3271535.4,1078902.3,32.45211,-99.76507
Austin,Product1,593681275,Adalberto,Duff,2337,81.73,56.67,191003.01,132437.79,58565.22,30.26858,-97.74466
Austin,Product1,357482516,Emanuel,Havens,5875,47.45,31.79,278768.75,186766.25,92002.5,30.28236,-97.74211
Austin,Product1,756252324,Nu,Hollingsworth,723,9.33,6.92,6745.59,5003.16,1742.43,30.39426,-97.75163
Austin,Product1,296289527,Lyla,Purcell,7510,651.21,524.96,4890587.1,3942449.6,948137.5,30.30758,-97.68755
Brenham,Product1,704205453,Armand,Hernandez,8897,152.58,97.44,1357504.26,866923.68,490580.58,30.16907,-96.39669
Corsicana,Product1,176923930,Craig,Weis,4577,205.7,117.11,941488.9,536012.47,405476.43,32.09367,-96.46356
Arlington,Product1,131681287,Fredric,Avila,6274,154.06,90.93,966572.44,570494.82,396077.62,32.72277,-97.14911
Euless,Product1,256026351,Janet,Fellows,2742,9.33,6.92,25582.86,18974.64,6608.22,32.8298,-97.09773
Arlington,Product1,757820451,Tonette,Donohue,4767,152.58,97.44,727348.86,464496.48,262852.38,32.72166,-97.14909
Arlington,Product1,115237414,Andra,Dayton,167,154.06,90.93,25728.02,15185.31,10542.71,32.72328,-97.14547
Mansfield,Product1,926763570,Nilsa,Arriola,8790,109.28,35.84,960571.2,315033.6,645537.6,32.58003,-97.13235
Fort Worth,Product1,461197745,Wilber,Yang,7517,9.33,6.92,70133.61,52017.64,18115.97,32.74822,-97.2894
Fort Worth,Product1,107651269,Albert,Cheek,5258,668.27,502.54,3513763.66,2642355.32,871408.34,32.74741,-97.29078
Houston,Product1,425547969,Kaila,Donaldson,7955,47.45,31.79,377464.75,252889.45,124575.3,29.75575,-95.36292
Houston,Product1,694624173,Daron,Henson,3584,668.27,502.54,2395079.68,1801103.36,593976.32,29.73375,-95.42983
Houston,Product1,264928710,Rhona,Murry,7147,109.28,35.84,781024.16,256148.48,524875.68,29.75006,-95.47377
Houston,Product1,806822907,Rodney,Fabian,5683,668.27,502.54,3797778.41,2855934.82,941843.59,29.73705,-95.5416
Houston,Product1,460980594,Buck,Robert,3257,205.7,117.11,669964.9,381427.27,288537.63,29.6744,-95.26612
Houston,Product1,588388097,Aubrey,Pulliam,5968,154.06,90.93,919430.08,542670.24,376759.84,29.64218,-95.24161
Houston,Product1,820344245,Stephan,Seals,6947,47.45,31.79,329635.15,220845.13,108790.02,29.87913,-95.64911
Houston,Product1,408460366,Fabian,Canty,1354,255.28,159.42,345649.12,215854.68,129794.44,29.9796,-95.34602
Houston,Product1,474660289,Luisa,Coon,1382,255.28,159.42,352796.96,220318.44,132478.52,29.9459,-95.4045
Houston,Product1,861180341,Deane,Collins,1255,47.45,31.79,59549.75,39896.45,19653.3,29.80282,-95.48334
Houston,Product1,580569350,Darrell,Varela,2227,47.45,31.79,105671.15,70796.33,34874.82,29.77025,-95.60016
Houston,Product1,965688645,Andrew,Tovar,7585,47.45,31.79,359908.25,241127.15,118781.1,29.65832,-95.47677
Houston,Product1,719712054,Spring,Bishop,7645,47.45,31.79,362755.25,243034.55,119720.7,29.70581,-95.644
Pasadena,Product1,866125905,Gisele,Carman,4757,668.27,502.54,3178960.39,2390582.78,788377.61,29.69084,-95.19853
Pasadena,Product1,698729026,Yong,Bear,8301,205.7,117.11,1707515.7,972130.11,735385.59,29.68912,-95.19729
Marshall,Product1,931632745,Art,Pullen,9687,668.27,502.54,6473531.49,4868104.98,1605426.51,32.54594,-94.36729
Odessa,Product1,549260890,Romeo,Mendez,7358,205.7,117.11,1513540.6,861695.38,651845.22,31.89134,-102.34377
Odessa,Product1,856349790,Jerrold,Mcgregor,1788,47.45,31.79,84840.6,56840.52,28000.08,31.89134,-102.34377
Beaumont,Product1,527948272,Alida,Scanlon,481,81.73,56.67,39312.13,27258.27,12053.86,30.07768,-94.1713
Round Rock,Product1,559417665,Amos,Starling,2973,154.06,90.93,458020.38,270334.89,187685.49,30.51813,-97.68744
San Antonio,Product1,216431796,Philip,Morey,5833,668.27,502.54,3898018.91,2931315.82,966703.09,29.42453,-98.49157
San Antonio,Product1,184976994,Alvin,Ryan,7658,668.27,502.54,5117611.66,3848451.32,1269160.34,29.54588,-98.55493
San Antonio,Product1,321352088,Piper,Naranjo,4079,81.73,56.67,333376.67,231156.93,102219.74,29.3566,-98.52755
Sherman,Product1,102168405,Azalee,Minton,2756,9.33,6.92,25713.48,19071.52,6641.96,33.63763,-96.6097
The Woodlands,Product1,874349772,Clarence,Healy,8383,47.45,31.79,397773.35,266495.57,131277.78,30.15757,-95.45573
Wichita Falls,Product1,905132520,Elizabeth,Zink,7681,154.06,90.93,1183334.86,698433.33,484901.53,33.9113,-98.49335
Wichita Falls,Product1,332065474,Svetlana,Corley,4408,154.06,90.93,679096.48,400819.44,278277.04,33.86628,-98.53582
Dallas,Product1,713009965,Tyree,Lu,4348,668.27,502.54,2905637.96,2185043.92,720594.04,32.8195,-96.81433
Dallas,Product1,976139819,Jamison,Talbert,319,255.28,159.42,81434.32,50854.98,30579.34,32.7439,-96.68282
Dallas,Product1,569941365,Hollie,Buie,7170,255.28,159.42,1830357.6,1143041.4,687316.2,32.89512,-96.804
Dallas,Product1,813213431,Louie,Combs,6781,205.7,117.11,1394851.7,794122.91,600728.79,32.71106,-96.83927
Fort Worth,Product1,845067346,Troy,Wicker,3062,668.27,502.54,2046242.74,1538777.48,507465.26,32.72672,-97.42009
Dallas,Product1,774926936,Bo,Haines,6956,9.33,6.92,64899.48,48135.52,16763.96,32.96222,-96.78897
Austin,Product1,332528531,Fredda,Alford,1437,47.45,31.79,68185.65,45682.23,22503.42,30.43496,-97.77193
Austin,Product1,217920958,Isabella,Yost,6509,255.28,159.42,1661617.52,1037664.78,623952.74,30.20884,-97.81448
Dallas,Product1,751465547,Neida,Woodley,4209,81.73,56.67,344001.57,238524.03,105477.54,32.72162,-96.83189
Carrollton,Product1,523836123,Johnson,Sills,3605,109.28,35.84,393954.4,129203.2,264751.2,32.97551,-96.89225
Plano,Product1,446019017,Maud,Dejesus,5794,154.06,90.93,892623.64,526848.42,365775.22,33.01938,-96.73222
Richardson,Product1,599313056,Russell,Willis,8906,651.21,524.96,5799676.26,4675293.76,1124382.5,32.94549,-96.69746
Dallas,Product1,685329568,Fred,Sledge,3104,81.73,56.67,253689.92,175903.68,77786.24,32.90892,-96.85595
Bedford,Product1,475992381,Wayne,Grace,5578,109.28,35.84,609563.84,199915.52,409648.32,32.8519,-97.13168
Dallas,Product1,263537824,Tommy,Tuck,5553,421.89,364.69,2342755.17,2025123.57,317631.6,32.83644,-96.75454
Fort Worth,Product1,410514724,Russell,Farr,9284,651.21,524.96,6045833.64,4873728.64,1172105,32.66735,-97.41821
Dallas,Product1,899784409,Vern,Mena,5057,47.45,31.79,239954.65,160762.03,79192.62,32.87728,-96.71783
